Data;Título;Link;Termo da pesquisa ;Autor;Fontes;Assuntos tratados;;
22.05.2017;"Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer
";http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#VClzEzGMmURHmcfO.99;Lava Jato;Correspondente Claire Gatinois;OAB;Michel Temer;Manifestações contra Michel Temer organizadas por grupos de esquerda;
22.05.2017;"Au Brésil, la mobilisation faiblit, mais pas les ennuis du président Michel Temer
";http://www.lemonde.fr/ameriques/article/2017/05/22/au-bresil-la-mobilisation-s-affaiblit-mais-pas-les-ennuis-de-michel-temer_5131415_3222.html#VClzEzGMmURHmcfO.99;Lava Jato;Correspondente Claire Gatinois;;Michel Temer;Manifestações contra Michel Temer organizadas por grupos de esquerda;
24.05.2017;"Au Brésil, les « cow-boys » de JBS font trembler la République
";http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#DkCUvK230JiT88dz.99;Lava Jato;Correspondente Claire Gatinois;Revista Piauí (Consuelo Dieguez);escândalo JBS;História da JBS e escândalos nos quais a empresa se envolveu;
24.05.2017;"Au Brésil, les « cow-boys » de JBS font trembler la République
";http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#DkCUvK230JiT88dz.99;Lava Jato;Correspondente Claire Gatinois;porta-voz da Associação Brasileira dos Abatedouros;escândalo JBS;História da JBS e escândalos nos quais a empresa se envolveu;
24.05.2017;"Au Brésil, les « cow-boys » de JBS font trembler la République
";http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#DkCUvK230JiT88dz.99;Lava Jato;Correspondente Claire Gatinois;José Carlos Hausknecht (da MBA Agro);escândalo JBS;História da JBS e escândalos nos quais a empresa se envolveu;
24.05.2017;"Au Brésil, les « cow-boys » de JBS font trembler la République
";http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#DkCUvK230JiT88dz.99;Lava Jato;Correspondente Claire Gatinois;BNDES;escândalo JBS;História da JBS e escândalos nos quais a empresa se envolveu;
24.05.2017;"Au Brésil, les « cow-boys » de JBS font trembler la République
";http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#DkCUvK230JiT88dz.99;Lava Jato;Correspondente Claire Gatinois;Sergio Lazzarini (economista e autor do livro Capitalismo de Laços);escândalo JBS;História da JBS e escândalos nos quais a empresa se envolveu;
24.05.2017;"Au Brésil, les « cow-boys » de JBS font trembler la République
";http://www.lemonde.fr/economie/article/2017/05/24/au-bresil-les-cow-boys-de-jbs-font-trembler-la-republique_5133225_3234.html#DkCUvK230JiT88dz.99;Lava Jato;Correspondente Claire Gatinois;Paulo Baia (professor de economia da FEI);escândalo JBS;História da JBS e escândalos nos quais a empresa se envolveu;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=16;Lava Jato;Correspondente Claire Gatinois;Michel Temer (pronunciamento oficial);Michel Temer/ crise econômica;Juan Carlos Rodado, responsável pela pesquisa econômica da Natixis, questiona se haveria a possibilidade de o substituto de Temer ser também um outro cacique político envolvido na Operação Lava Jato;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=16;Lava Jato;Correspondente Claire Gatinois;Valdir de Queiroz (proprietário do Ceci Grelhados;Michel Temer/ crise econômica;Juan Carlos Rodado, responsável pela pesquisa econômica da Natixis, questiona se haveria a possibilidade de o substituto de Temer ser também um outro cacique político envolvido na Operação Lava Jato;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=16;Lava Jato;Correspondente Claire Gatinois;um açougue);Michel Temer/ crise econômica;Juan Carlos Rodado, responsável pela pesquisa econômica da Natixis, questiona se haveria a possibilidade de o substituto de Temer ser também um outro cacique político envolvido na Operação Lava Jato;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=16;Lava Jato;Correspondente Claire Gatinois;Pesquisa do jornal O Estado de S. Paulo;Michel Temer/ crise econômica;Juan Carlos Rodado, responsável pela pesquisa econômica da Natixis, questiona se haveria a possibilidade de o substituto de Temer ser também um outro cacique político envolvido na Operação Lava Jato;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=16;Lava Jato;Correspondente Claire Gatinois;FIESP;Michel Temer/ crise econômica;Juan Carlos Rodado, responsável pela pesquisa econômica da Natixis, questiona se haveria a possibilidade de o substituto de Temer ser também um outro cacique político envolvido na Operação Lava Jato;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=16;Lava Jato;Correspondente Claire Gatinois;Juan Carlos Rodado (economista do Natixis);Michel Temer/ crise econômica;Juan Carlos Rodado, responsável pela pesquisa econômica da Natixis, questiona se haveria a possibilidade de o substituto de Temer ser também um outro cacique político envolvido na Operação Lava Jato;
31.05.2017;Le faux départ de léconomie brésilienne;http://abonnes.lemonde.fr/economie/article/2017/05/31/le-faux-depart-de-l-economie-bresilienne_5136450_3234.html?xtmc=lava_jato&xtcr=16;Lava Jato;Correspondente Claire Gatinois;André Nassif (professor da UFF);Michel Temer/ crise econômica;Juan Carlos Rodado, responsável pela pesquisa econômica da Natixis, questiona se haveria a possibilidade de o substituto de Temer ser também um outro cacique político envolvido na Operação Lava Jato;
03.06.2017 ;Au Brésil, semaine décisive pour lavenir de Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/03/au-bresil-semaine-decisive-pour-l-avenir-de-michel-temer_5138319_3222.html#csG0cuzki1ymr6iR.99;Lava Jato;Correspondente Claire Gatinois;Paulo Baia (professor de Ciências Políticas da UFRJ);Michel Temer;O texto fala sobre a Lava Jato como o maior escândalo político da história do Brasil. ;Le président instille lidée quaprès lui viendra le chaos. De fait, depuis sa déflagration, en 2014, lopération judiciaire « Lava Jato » (lavage express) a mis au jour le plus grand scandale de corruption de lhistoire du Brésil, jetant en prison les cols blancs et les milliardaires de Brasilia. Personne nest épargné. Aussi, à peine le nom dun successeur potentiel émerge que sensuit un commentaire affligé : « Il est aussi mis en cause dans Lava Jato. »
03.06.2017 ;Au Brésil, semaine décisive pour lavenir de Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/03/au-bresil-semaine-decisive-pour-l-avenir-de-michel-temer_5138319_3222.html#csG0cuzki1ymr6iR.99;Lava Jato;Correspondente Claire Gatinois;Chico Alencar (deputado do PSOL);Michel Temer;O texto fala sobre a Lava Jato como o maior escândalo político da história do Brasil. ;Le président instille lidée quaprès lui viendra le chaos. De fait, depuis sa déflagration, en 2014, lopération judiciaire « Lava Jato » (lavage express) a mis au jour le plus grand scandale de corruption de lhistoire du Brésil, jetant en prison les cols blancs et les milliardaires de Brasilia. Personne nest épargné. Aussi, à peine le nom dun successeur potentiel émerge que sensuit un commentaire affligé : « Il est aussi mis en cause dans Lava Jato. »
03.06.2017 ;Au Brésil, semaine décisive pour lavenir de Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/03/au-bresil-semaine-decisive-pour-l-avenir-de-michel-temer_5138319_3222.html#csG0cuzki1ymr6iR.99;Lava Jato;Correspondente Claire Gatinois;Kim Kataguiri (MBL);Michel Temer;O texto fala sobre a Lava Jato como o maior escândalo político da história do Brasil. ;Le président instille lidée quaprès lui viendra le chaos. De fait, depuis sa déflagration, en 2014, lopération judiciaire « Lava Jato » (lavage express) a mis au jour le plus grand scandale de corruption de lhistoire du Brésil, jetant en prison les cols blancs et les milliardaires de Brasilia. Personne nest épargné. Aussi, à peine le nom dun successeur potentiel émerge que sensuit un commentaire affligé : « Il est aussi mis en cause dans Lava Jato. »
03.06.2017 ;Au Brésil, semaine décisive pour lavenir de Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/03/au-bresil-semaine-decisive-pour-l-avenir-de-michel-temer_5138319_3222.html#csG0cuzki1ymr6iR.99;Lava Jato;Correspondente Claire Gatinois;;Michel Temer;O texto fala sobre a Lava Jato como o maior escândalo político da história do Brasil. ;Le président instille lidée quaprès lui viendra le chaos. De fait, depuis sa déflagration, en 2014, lopération judiciaire « Lava Jato » (lavage express) a mis au jour le plus grand scandale de corruption de lhistoire du Brésil, jetant en prison les cols blancs et les milliardaires de Brasilia. Personne nest épargné. Aussi, à peine le nom dun successeur potentiel émerge que sensuit un commentaire affligé : « Il est aussi mis en cause dans Lava Jato. »
 06.06.2017;Le procès qui pourrait signer la fin du mandat du président Temer souvre au Brésil;http://www.lemonde.fr/ameriques/article/2017/06/06/le-proces-qui-pourrait-signer-la-fin-du-mandat-du-president-temer-s-ouvre-au-bresil_5139533_3222.html#8LhfEcLcB6Bj1t5I.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Michel Temer;O texto cita o envolvimento de Michel Temer na Operação Lava Jato;
09.06.2017;Le Brésil suspendu au procès de son président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/09/le-bresil-suspendu-au-jugement-de-son-president_5140986_3222.html#ieuh08VroGrlapek.99;Lava Jato;Correspondente Claire Gatinois;Gustavo Guedes (advogado de Temer);Michel Temer;Absolvição de Temer no processo de regularidade das contas na eleição presidencial de 2014;
09.06.2017;Le Brésil suspendu au procès de son président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/09/le-bresil-suspendu-au-jugement-de-son-president_5140986_3222.html#ieuh08VroGrlapek.99;Lava Jato;Correspondente Claire Gatinois;Roberto Dias (Folha de S. Paulo);Michel Temer;Absolvição de Temer no processo de regularidade das contas na eleição presidencial de 2014;
09.06.2017;Le Brésil suspendu au procès de son président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/09/le-bresil-suspendu-au-jugement-de-son-president_5140986_3222.html#ieuh08VroGrlapek.99;Lava Jato;Correspondente Claire Gatinois;Gilmar Mendes;Michel Temer;Absolvição de Temer no processo de regularidade das contas na eleição presidencial de 2014;
09.06.2017;Le Brésil suspendu au procès de son président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/09/le-bresil-suspendu-au-jugement-de-son-president_5140986_3222.html#ieuh08VroGrlapek.99;Lava Jato;Correspondente Claire Gatinois;Herman Benjamin;Michel Temer;Absolvição de Temer no processo de regularidade das contas na eleição presidencial de 2014;
09.06.2017;Le Brésil suspendu au procès de son président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/09/le-bresil-suspendu-au-jugement-de-son-president_5140986_3222.html#ieuh08VroGrlapek.99;Lava Jato;Correspondente Claire Gatinois;Laurent Vidal (professor da UFRJ);Michel Temer;Absolvição de Temer no processo de regularidade das contas na eleição presidencial de 2014;
09.06.2017;Le Brésil suspendu au procès de son président Michel Temer;http://www.lemonde.fr/ameriques/article/2017/06/09/le-bresil-suspendu-au-jugement-de-son-president_5140986_3222.html#ieuh08VroGrlapek.99;Lava Jato;Correspondente Claire Gatinois;Joaquim Barbosa (ex-Juiz);Michel Temer;Absolvição de Temer no processo de regularidade das contas na eleição presidencial de 2014;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;César Felicio (editor do jornal Valor Econômico);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;Miriam Leitão (jornalista do O Globo);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;Raquel Landim (Folha de S. Paulo);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;Gilmar Mendes (presidente do TSE- citação indireta);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;Paulo Baia (professor da UFRJ);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;Laurent Vidal (professor de História convidado pela UFRJ);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;Norman Gall (Instituto Fernand-Braudel- think tank econômico);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;fonte anônima do PSDB);Michel Temer;;
10.06.2017;"Le président brésilien évite de peu la destitution
";http://www.lemonde.fr/ameriques/article/2017/06/10/le-president-bresilien-conserve-son-mandat_5141759_3222.html#rkl3xLJEj07omrt7.99;Lava Jato;Correspondente Claire Gatinois;;Michel Temer;;
14.06.2017;Brésil : lex-gouverneur de lEtat de Rio condamné à 14 ans de prison;http://www.lemonde.fr/ameriques/article/2017/06/14/bresil-l-ex-gouverneur-de-l-etat-de-rio-condamne-a-14-ans-de-prison_5144251_3222.html#SFbtoLEGWJqwWIZk.99;Lava Jato;Correspondente Claire Gatinois;Sergio Moro;Condenação de Sergio Cabral;"Sobre Sergio Moro ""Avec cette nouvelle condamnation, Sergio Moro fait montre, une fois de plus, de son intransigeance. Balayant les critiques laccusant davoir la main lourde, le juge de Curitiba poursuit ainsi son travail de « justicier » à même denfermer les cols blancs, les milliardaires et les sénateurs, qui lui vaut ladmiration dune partie des Brésiliens et la haine des politiciens""";
14.06.2017;Brésil : lex-gouverneur de lEtat de Rio condamné à 14 ans de prison;http://www.lemonde.fr/ameriques/article/2017/06/14/bresil-l-ex-gouverneur-de-l-etat-de-rio-condamne-a-14-ans-de-prison_5144251_3222.html#SFbtoLEGWJqwWIZk.99;Lava Jato;Correspondente Claire Gatinois;Revista Piauí;Condenação de Sergio Cabral;"Sobre Sergio Moro ""Avec cette nouvelle condamnation, Sergio Moro fait montre, une fois de plus, de son intransigeance. Balayant les critiques laccusant davoir la main lourde, le juge de Curitiba poursuit ainsi son travail de « justicier » à même denfermer les cols blancs, les milliardaires et les sénateurs, qui lui vaut ladmiration dune partie des Brésiliens et la haine des politiciens""";
14.06.2017;Brésil : lex-gouverneur de lEtat de Rio condamné à 14 ans de prison;http://www.lemonde.fr/ameriques/article/2017/06/14/bresil-l-ex-gouverneur-de-l-etat-de-rio-condamne-a-14-ans-de-prison_5144251_3222.html#SFbtoLEGWJqwWIZk.99;Lava Jato;Correspondente Claire Gatinois;Michel Temer (pronunciamento na TV);Condenação de Sergio Cabral;"Sobre Sergio Moro ""Avec cette nouvelle condamnation, Sergio Moro fait montre, une fois de plus, de son intransigeance. Balayant les critiques laccusant davoir la main lourde, le juge de Curitiba poursuit ainsi son travail de « justicier » à même denfermer les cols blancs, les milliardaires et les sénateurs, qui lui vaut ladmiration dune partie des Brésiliens et la haine des politiciens""";
22.06.2017;Létoile pâlie du Brésil sur la scène internationale;http://www.lemonde.fr/idees/article/2017/06/22/l-etoile-palie-du-bresil-sur-la-scene-internationale_5149099_3232.html#dVI3A5TdhMgbR7uZ.99;Lava Jato;Correspondente Claire Gatinois;Joaquim Barbosa (possível candidato da Rede);Michel Temer. Brasil perde seu crédito internacional;" O texto fala sobre a falta de crédito e falta de respeito pelo Brasil por conta dos escândalos políticos.  Quen dépit des railleries et de la désolation dune partie des citoyens face à linterminable scandale de corruption mis au jour par lopération judiciaire « Lava Jato » (« lavage express ») le Brésil ne sest pas transformé en une honteuse « République bananière ».
";
22.06.2017;Létoile pâlie du Brésil sur la scène internationale;http://www.lemonde.fr/idees/article/2017/06/22/l-etoile-palie-du-bresil-sur-la-scene-internationale_5149099_3232.html#dVI3A5TdhMgbR7uZ.99;Lava Jato;Correspondente Claire Gatinois;Antonio Delfim Netto (na Folha de S. Paulo);Michel Temer. Brasil perde seu crédito internacional;" O texto fala sobre a falta de crédito e falta de respeito pelo Brasil por conta dos escândalos políticos.  Quen dépit des railleries et de la désolation dune partie des citoyens face à linterminable scandale de corruption mis au jour par lopération judiciaire « Lava Jato » (« lavage express ») le Brésil ne sest pas transformé en une honteuse « République bananière ».
";
22.06.2017;Létoile pâlie du Brésil sur la scène internationale;http://www.lemonde.fr/idees/article/2017/06/22/l-etoile-palie-du-bresil-sur-la-scene-internationale_5149099_3232.html#dVI3A5TdhMgbR7uZ.99;Lava Jato;Correspondente Claire Gatinois;Andrés Malamud (politólogo argentino que escreveu no La Nación);Michel Temer. Brasil perde seu crédito internacional;" O texto fala sobre a falta de crédito e falta de respeito pelo Brasil por conta dos escândalos políticos.  Quen dépit des railleries et de la désolation dune partie des citoyens face à linterminable scandale de corruption mis au jour par lopération judiciaire « Lava Jato » (« lavage express ») le Brésil ne sest pas transformé en une honteuse « République bananière ».
";
22.06.2017;Létoile pâlie du Brésil sur la scène internationale;http://www.lemonde.fr/idees/article/2017/06/22/l-etoile-palie-du-bresil-sur-la-scene-internationale_5149099_3232.html#dVI3A5TdhMgbR7uZ.99;Lava Jato;Correspondente Claire Gatinois;Paulo Sergio Pinheiro;Michel Temer. Brasil perde seu crédito internacional;" O texto fala sobre a falta de crédito e falta de respeito pelo Brasil por conta dos escândalos políticos.  Quen dépit des railleries et de la désolation dune partie des citoyens face à linterminable scandale de corruption mis au jour par lopération judiciaire « Lava Jato » (« lavage express ») le Brésil ne sest pas transformé en une honteuse « République bananière ».
";
22.06.2017;Létoile pâlie du Brésil sur la scène internationale;http://www.lemonde.fr/idees/article/2017/06/22/l-etoile-palie-du-bresil-sur-la-scene-internationale_5149099_3232.html#dVI3A5TdhMgbR7uZ.99;Lava Jato;Correspondente Claire Gatinois;Luiz Felipe de Alencastro;Michel Temer. Brasil perde seu crédito internacional;" O texto fala sobre a falta de crédito e falta de respeito pelo Brasil por conta dos escândalos políticos.  Quen dépit des railleries et de la désolation dune partie des citoyens face à linterminable scandale de corruption mis au jour par lopération judiciaire « Lava Jato » (« lavage express ») le Brésil ne sest pas transformé en une honteuse « République bananière ».
";
27.06.2017;Le président brésilien mis en cause par la justice;http://www.lemonde.fr/ameriques/article/2017/06/27/demande-de-mise-en-accusation-pour-corruption-contre-le-president-bresilien-temer_5151500_3222.html#V2U6gqVld2DEIqXI.99;Lava Jato;Correspondente Claire Gatinois;Rodrigo Janot;Michel Temer;Michel Temer é acusado de corrupção passiva;
27.06.2017;Le président brésilien mis en cause par la justice;http://www.lemonde.fr/ameriques/article/2017/06/27/demande-de-mise-en-accusation-pour-corruption-contre-le-president-bresilien-temer_5151500_3222.html#V2U6gqVld2DEIqXI.99;Lava Jato;Correspondente Claire Gatinois;site Congresso em Foco;Michel Temer;Michel Temer é acusado de corrupção passiva;
27.06.2017;Le président brésilien mis en cause par la justice;http://www.lemonde.fr/ameriques/article/2017/06/27/demande-de-mise-en-accusation-pour-corruption-contre-le-president-bresilien-temer_5151500_3222.html#V2U6gqVld2DEIqXI.99;Lava Jato;Correspondente Claire Gatinois;Pablo Ortellado( professor da USP);Michel Temer;Michel Temer é acusado de corrupção passiva;
27.06.2017;Le président brésilien mis en cause par la justice;http://www.lemonde.fr/ameriques/article/2017/06/27/demande-de-mise-en-accusation-pour-corruption-contre-le-president-bresilien-temer_5151500_3222.html#V2U6gqVld2DEIqXI.99;Lava Jato;Correspondente Claire Gatinois;Robson Andrade (presidente da Confederação Nacional da Indústria);Michel Temer;Michel Temer é acusado de corrupção passiva;
27.06.2017;Le président brésilien mis en cause par la justice;http://www.lemonde.fr/ameriques/article/2017/06/27/demande-de-mise-en-accusation-pour-corruption-contre-le-president-bresilien-temer_5151500_3222.html#V2U6gqVld2DEIqXI.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Michel Temer;Michel Temer é acusado de corrupção passiva;
27.06.2017;Le président brésilien mis en cause par la justice;http://www.lemonde.fr/ameriques/article/2017/06/27/demande-de-mise-en-accusation-pour-corruption-contre-le-president-bresilien-temer_5151500_3222.html#V2U6gqVld2DEIqXI.99;Lava Jato;Correspondente Claire Gatinois;Michel Temer;Michel Temer;Michel Temer é acusado de corrupção passiva;
27.06.2017;Le président brésilien mis en cause par la justice;http://www.lemonde.fr/ameriques/article/2017/06/27/demande-de-mise-en-accusation-pour-corruption-contre-le-president-bresilien-temer_5151500_3222.html#V2U6gqVld2DEIqXI.99;Lava Jato;Correspondente Claire Gatinois;Sylvio Costa (Congresso em Foco);Michel Temer;Michel Temer é acusado de corrupção passiva;
27.06.2017;"Au Brésil, Michel Temer à loffensive pour dénoncer une justice de « fiction »
";http://www.lemonde.fr/ameriques/article/2017/06/27/au-bresil-michel-temer-a-l-offensive-pour-denoncer-une-justice-de-fiction_5152098_3222.html#B4xvGp7280q8ezJP.99;Lava Jato;Correspondente Claire Gatinois;Michel Temer;Michel Temer;Michel Temer acusa Rodrigo Janot de querer fragilizar o governo. Michel insinua que Janot pode ter recebido propina de Joesley Batista, envolvido no escândalo da Lava Jato;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);Sergio Moro;Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);advogados de Lula para a Agence France Presse;Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);Paulo Okamotto (presidente do Instituto Lula) para o jornal O Globo;Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);pesquisa da Folha de S. Paulo;Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);consultoria Eurásia;Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);Mauricio Santoro (professor de ciências políticas na UFRJ);Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);jornal Estadão;Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
 12.07.2017;"Brésil : lancien président Lula condamné à neuf ans et demi de prison pour corruption
";http://www.lemonde.fr/ameriques/article/2017/07/12/bresil-l-ancien-president-lula-condamne-a-neuf-ans-et-demi-de-prison-pour-corruption_5159746_3222.html#fA6qvqvGDXIM6QEe.99;Lava Jato;Equipe (RJ);Thiago Bottino (professor da FGV);Lula;Condenação em primeira instância de Luís Inácio Lula da Silva;
13.07.2017;Brésil : tout comprendre à lopération « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/03/26/affaire-petrobras-retour-sur-les-trois-annees-qui-ont-marque-le-bresil_5100932_3222.html#vyOSLMlm7CWF0Ica.99;Lava Jato;Nicolas Bourcier e Claire Gatinois;sem fontes;Recapitulação da Operação Lava Jato;Narrativa sobre a Operação;
13.07.2017;"Brésil : comprendre la condamnation de Lula et le scandale Petrobras en 8 questions
"; http://www.lemonde.fr/les-decodeurs/article/2017/07/13/bresil-comprendre-la-condamnation-de-lula-et-le-scandale-petrobras-en-8-questions_5160238_4355770.html#xoA1OBLyYrKAAfur.99;Lava Jato;Redação Snapchat;pesquisa da Folha de S. Paulo;Lula e Lava Jato;O Le Monde elencou 8 perguntas para entender a condenação de Lula em primeira instância e a Operação Lava Jato como um todo. As perguntas são: 1) Por que a condenação é importante? 2) Do que Lula é culpado? 3) O que é a Lava Jato? 4) O que revela este vasto escândalo? 5) Quantos políticos foram envolvidos no escândalo? 6) Como Lula defende-se? 7) Lula poderá tornar-se presidente novamente? 8) Como o país enfrenta o escândalo? ;
 19.07.2017;"Brésil : la justice bloque des comptes et saisit des biens de lex-président Lula
";http://www.lemonde.fr/ameriques/article/2017/07/19/bresil-la-justice-bloque-des-comptes-et-saisit-des-biens-de-l-ex-president-lula_5162675_3222.html#Vdisue4t4sdvlZPI.99;Lava Jato;Le Monde com a AFP;Lula;Lula;O texto fala sobre o bloqueio das contas e bens de Lula pela Justiça;
